gaussX,gaussZ,gaussY
0.1995348267841841,0.397111029501775,-0.02913453299057412
0.19880034275921166,0.39564206145183006,-0.032562125107112254
0.19751499571550984,0.3977230995225854,-0.0328069531154364
0.19641326967805117,0.39833516954339576,-0.03139919206757253
0.19671930468845636,0.3985799975517199,-0.034643163177867545
0.2006365528216428,0.3991920675725303,-0.030113845023870732
0.19555637164891665,0.39802913453299055,-0.03433712816746236
0.19849430774880647,0.4004774146162321,-0.034826784184110664
0.19892275676337373,0.39698861549761294,-0.03323540213000367
0.19916758477169788,0.3976618925205043,-0.029807810013465542
0.19733137470926673,0.39974293059125965,-0.03329660913208471
0.19684171869261843,0.4001713796058269,-0.0361733382298935
0.19794344473007713,0.397172236503856,-0.03195005508630187
0.19824947974048232,0.3996205165870976,-0.03164402007589668
0.19525033663851143,0.3974170645121802,-0.03396988615497613
0.1985555147508875,0.3982127555392337,-0.034826784184110664
0.1967805116905374,0.3991308605704493,-0.034398335169543395
0.19757620271759088,0.3999877585995838,-0.03207246909046395
0.19757620271759088,0.4001713796058269,-0.03366385114457094
0.19500550863018729,0.39980413759334066,-0.032929367119598485
0.19641326967805117,0.3966213734851267,-0.033786265148733015
0.19782103072591503,0.39588688946015427,-0.032745746113355366
0.19867792875504958,0.39943689558085443,-0.0331129881258416
0.20008568980291344,0.3977843065246664,-0.031154364059248377
0.19800465173215817,0.3996205165870976,-0.03445954217162443
0.19616844166972702,0.39802913453299055,-0.03268453911127433
0.19812706573632025,0.3983963765454768,-0.032929367119598485
0.19684171869261843,0.39974293059125965,-0.03250091810503122
0.19739258171134777,0.39698861549761294,-0.03433712816746236
0.19665809768637532,0.39980413759334066,-0.03243971110295018
0.19720896070510466,0.3974170645121802,-0.030970743053005265
0.19512792263434936,0.3985799975517199,-0.030542294038437997
0.19653568368221325,0.39894723956420614,-0.03305178112376056
0.19641326967805117,0.3993756885787734,-0.03623454523197454
0.19714775370302362,0.3994981025829355,-0.032929367119598485
0.1964744766801322,0.3993756885787734,-0.03225609009670706
0.19818827273840128,0.398641204553801,-0.0331129881258416
0.19763740971967192,0.39992655159750273,-0.030664708042600075
0.19555637164891665,0.39753947851634225,-0.030542294038437997
0.19573999265515976,0.3977843065246664,-0.03348023013832783
0.19604602766556495,0.398641204553801,-0.030848329048843187
0.19794344473007713,0.39925327457461135,-0.030113845023870732
0.19708654670094258,0.398702411555882,-0.030236259028032807
0.1974537887134288,0.3977843065246664,-0.034826784184110664
0.1956175786509977,0.3990084465662872,-0.03237850410086914
0.19720896070510466,0.39845758354755784,-0.03384747215081405
0.19824947974048232,0.398641204553801,-0.033541437140408865
0.1978822377279961,0.3996817235891786,-0.03421471416330028
0.19659689068429428,0.398702411555882,-0.0331129881258416
0.1962908556738891,0.39784551352674746,-0.02956298200514139
0.19506671563226832,0.39943689558085443,-0.030909536050924225
0.1983718937446444,0.39980413759334066,-0.03299057412167952
0.1969641326967805,0.3976618925205043,-0.031521606071734605
0.19769861672175296,0.3963153384747215,-0.03268453911127433
0.19916758477169788,0.39845758354755784,-0.0297466030113845
0.1980658587342392,0.39747827151426124,-0.03201126208838291
0.1985555147508875,0.39747827151426124,-0.032562125107112254
0.19653568368221325,0.4007834496266373,-0.034031093157057164
0.19586240665932184,0.4000489656016648,-0.033419023136246784
0.1980658587342392,0.39845758354755784,-0.0361733382298935
0.19794344473007713,0.39784551352674746,-0.034765577182029626
0.1995348267841841,0.3979067205288285,-0.03225609009670706
0.19922879177377892,0.39931448157669236,-0.03299057412167952
0.1983718937446444,0.4000489656016648,-0.03201126208838291
0.19849430774880647,0.4013955196474477,-0.03158281307381564
0.19782103072591503,0.3983963765454768,-0.03250091810503122
0.1985555147508875,0.3990696535683682,-0.03268453911127433
0.19659689068429428,0.3999877585995838,-0.03048108703635696
0.19782103072591503,0.39784551352674746,-0.031888848084220836
0.19769861672175296,0.39698861549761294,-0.03372505814665198
0.19867792875504958,0.3969274084955319,-0.03372505814665198
0.19947361978210307,0.3983963765454768,-0.03433712816746236
0.19763740971967192,0.39735585751009916,-0.031215571061329415
0.2011262088382911,0.39686620149345087,-0.035438854204921044
0.19916758477169788,0.3995593095850165,-0.03262333210919329
0.19916758477169788,0.3966213734851267,-0.031154364059248377
0.19690292569469947,0.3991308605704493,-0.031031950055086303
0.19622964867180806,0.3991308605704493,-0.03323540213000367
0.1998408617945893,0.39931448157669236,-0.03262333210919329
0.19782103072591503,0.3968049944913698,-0.03139919206757253
0.19824947974048232,0.3999877585995838,-0.03329660913208471
0.1985555147508875,0.39735585751009916,-0.03133798506549149
0.19824947974048232,0.3981515485371527,-0.028400048965601665
0.20130982984453422,0.3972946505080181,-0.026196596890684293
0.2038805239319378,0.39698861549761294,-0.025278491859468722
0.20602276900477415,0.39607051046639735,-0.020810380707552943
0.20473742196107234,0.3998653445954217,-0.021361243726282286
0.2075529440568001,0.3976618925205043,-0.019280205655526992
0.20981760313379852,0.3976006855184233,-0.019218998653445955
0.20730811604847593,0.3990084465662872,-0.01805606561390623
0.2133676092544987,0.3980903415350716,-0.011629330395397234
0.21134777818582445,0.3961929244705594,-0.010343983351695434
0.2141633002815522,0.39649895948096464,-0.008997429305912597
0.21587709633982127,0.39894723956420614,-0.008997429305912597
0.2157546823356592,0.39570326845391113,0.0001836210062431142
0.22236503856041132,0.3972334435059371,-0.0007956910270534949
0.22236503856041132,0.3972334435059371,0.006610356224752111
0.2208960705104664,0.39386705839148,0.005141388174807198
0.22309952258538376,0.39564206145183006,0.009731913330885054
0.22438486962908558,0.39735585751009916,0.017566409597257925
0.22609866568735462,0.3963153384747215,0.015424164524421594
0.22946505080181173,0.3977843065246664,0.021422450728363324
0.23050556983718937,0.39588688946015427,0.02442159383033419
0.23160729587464807,0.3962541314726405,0.025768147876117028
0.23277022891418778,0.3950299914310197,0.02882849798016893
0.2311788468600808,0.3945403354143714,0.03654058024237973
0.23301505692251193,0.3943567144081283,0.03782592728608153
0.2311788468600808,0.3949687844289387,0.04021300036724201
0.23319867792875504,0.3920920553311299,0.04033541437140409
0.23485126698494307,0.39288774635818335,0.04633370057534582
0.23417798996205166,0.3949075774268576,0.049700085689802914
0.2345452319745379,0.395458440445587,0.05416819684171869
0.2340555759578896,0.3934386093769127,0.06604235524544008
0.23485126698494307,0.395458440445587,0.06738890929122292
0.23717713306402252,0.39221446933529197,0.07381564450973191
0.2358305790182397,0.39472395642061453,0.07424409352429918
0.23350471293916025,0.3933774023748317,0.07907944668870119
0.23338229893499815,0.39252050434569713,0.0810380707552944
0.23736075407026563,0.3948463704247766,0.0805484147386461
0.234728852980781,0.39423430040396623,0.08385359285102216
0.2340555759578896,0.39105153629575223,0.08483290488431877
0.23307626392459296,0.39288774635818335,0.08819928999877585
0.23674868404945526,0.3962541314726405,0.08960705104663974
0.2352185089974293,0.3933774023748317,0.08997429305912596
0.23460643897661893,0.3920920553311299,0.09682947729220223
0.2335659199412413,0.3934998163789938,0.10123638144203696
0.23240298690170155,0.39301016036234543,0.10662259762516832
0.23307626392459296,0.3902558452686987,0.11053984575835475
0.2289141877830824,0.39239809034153506,0.1197821030725915
0.23013832782470314,0.392275676337373,0.12461745623699351
0.22738401273105643,0.3911127432978333,0.1298812584159628
0.2236503856041131,0.3897661892520504,0.14255110784673766
0.21893744644387317,0.3911127432978333,0.14916146407148978
0.21765209940017138,0.3916636063165626,0.1538744032317297
0.21765209940017138,0.3916636063165626,0.16066838046272494
0.2145917492961195,0.3884808422083486,0.1578528583669972
0.212204676214959,0.3903782592728608,0.1617701065001836
0.21232709021912108,0.3871342881625658,0.1650752846125597
0.20877708409842086,0.3857265271147019,0.1708899498102583
0.20975639613171748,0.38786877218753824,0.171991675847717
0.2069408740359897,0.3866446321459175,0.17229771085812218
0.20284000489656018,0.38823601420002446,0.17401150691639122
0.2043701799485861,0.38591014812094504,0.17933651609744156
0.20222793487574978,0.38529807810013467,0.178479618068307
0.20284000489656018,0.3855429061084588,0.1819684171869262
0.20008568980291344,0.38768515118129515,0.18674256334924716
0.19763740971967192,0.38627739013343126,0.18582445831803157
0.19335291957399928,0.3864610111396744,0.18943567144081283
0.1895580854449749,0.38462480107724323,0.19733137470926673
0.18655894234300405,0.38174807197943444,0.20088138082996695
0.180071000122414,0.3840739380585139,0.2052882849798017
0.1790916880891174,0.3819316929856776,0.20608397600685519
0.1745623699351206,0.3801566899253275,0.2131839882482556
0.17205288284979803,0.3828497980168931,0.2141633002815522
0.1685028767290978,0.3824213490023259,0.21440812828987635
0.16238217652099401,0.38174807197943444,0.2185089974293059
0.15877096339821276,0.3795446199045171,0.22071244950422328
0.1574244093524299,0.3828497980168931,0.21979434447300772
0.15044681111519156,0.38027910392948955,0.22787366874770473
0.14616232096951892,0.3829722120210552,0.22922022279348758
0.14450973191333089,0.3824825560044069,0.23105643285591873
0.1356959236136614,0.37850410086913944,0.23460643897661893
0.13079936344717835,0.38125841596278615,0.23381074794956544
0.12908556738890928,0.3795446199045171,0.23864610111396745
0.1259028032806953,0.38046272493573263,0.23913575713061574
0.12094503611213123,0.3783204798628963,0.23931937813685886
0.11819072101848452,0.3758721997796548,0.24023748316807442
0.11072346676459786,0.37893254988370667,0.24507283633247642
0.1075407026563839,0.377769616844167,0.24427714530542294
0.1033786265148733,0.3773411678295997,0.2480719794344473
0.0941975762027176,0.37660668380462725,0.245990941363692
0.0941975762027176,0.37660668380462725,0.24874525645733872
0.08899498102582935,0.37630064879422204,0.24880646345941976
0.085200146896805,0.37581099277757374,0.2483780144448525
0.0831191088260497,0.37464805973803406,0.24911249846982494
0.07956910270534949,0.37513771575468235,0.250887501530175
0.07956910270534949,0.37691271881503247,0.24862284245317665
0.07528461255967683,0.37568857877341166,0.24917370547190598
0.07320357448892154,0.3755049577671686,0.25009181050312157
0.07136736442649039,0.3763618557963031,0.25009181050312157
0.07081650140776105,0.3754437507650875,0.25021422450728364
0.06800097931203329,0.3754437507650875,0.2485616354510956
0.0649406292079814,0.37532133676092544,0.24947974048231117
0.06298200514138817,0.37464805973803406,0.2509487085322561
0.05637164891663606,0.3731178846860081,0.2493573264781491
0.05331129881258416,0.374586852735953,0.2455012853470437
0.04816991063777696,0.3739747827151426,0.24782715142612316
0.041192312400538625,0.3740359897172236,0.2464805973803403
0.03868282531521606,0.374586852735953,0.24525645733871954
0.034398335169543395,0.37513771575468235,0.24635818337617824
0.033357816134165746,0.37617823479005996,0.2437262822866936
0.03048108703635696,0.3736075407026564,0.24060472518056067
0.025278491859468722,0.374525645733872,0.24250214224507283
0.019096584649283876,0.372995470681846,0.24127800220345208
0.015301750520259517,0.3734851266984943,0.23895213612437263
0.012547435426612805,0.37709633982127555,0.2369935120577794
0.011139674378748929,0.37336271269433224,0.2365038560411311
0.007834496266372873,0.3755661647692496,0.23350471293916025
0.0009793120332966092,0.37342391969641325,0.23179091688089118
0.000918105031215571,0.37207736565063043,0.2294038437997307
-0.000918105031215571,0.37440323172970985,0.2289141877830824
-0.004284490145672665,0.3740359897172236,0.22726159872689436
-0.010037948341290244,0.3718937446443873,0.22579263067694944
-0.012731056432855919,0.371342881625658,0.22224262455624924
-0.013832782470314603,0.37391357571306155,0.22126331252295262
-0.0159138205410699,0.3734851266984943,0.22046762149589913
-0.019218998653445955,0.3742808177255478,0.2168564083731179
-0.021544864732525402,0.37275064267352187,0.21232709021912108
-0.029807810013465542,0.3740971967193047,0.20969518912963642
-0.02944056800097931,0.374586852735953,0.2030236259028033
-0.03696902925694699,0.372995470681846,0.2027175908923981
-0.03733627126943322,0.37066960460276654,0.19733137470926673
-0.04058024237972824,0.3734851266984943,0.19433223160729587
-0.045966458562859594,0.3712816746235769,0.19127188150324398
-0.04559921655037336,0.37238340066103565,0.18582445831803157
-0.04933284367731668,0.37305667768392703,0.1805606561390623
-0.050924225731423675,0.3731790916880891,0.1747459909413637
-0.054657852858366995,0.3703023625902803,0.17554168196841718
-0.0551475088750153,0.37201615864854937,0.17119598482066348
-0.058819928999877584,0.36926184355490266,0.16054596645856287
-0.06218631411433468,0.37201615864854937,0.16201493450850776
-0.06390011017260375,0.37519892275676336,0.14322438486962907
-0.0684906353286816,0.37195495164646836,0.139857999755172
-0.07051046639735586,0.37324029869017017,0.13416574856163546
-0.07038805239319378,0.3755661647692496,0.12002693108091565
-0.07228546945770596,0.37574978577549273,0.11617088994981026
-0.07357081650140776,0.3769739258171135,0.10864242869384258
-0.0718570204431387,0.3767903048108704,0.09217774513404334
-0.07565185457216306,0.3787489288774636,0.08856653201126209
-0.07510099155343371,0.37660668380462725,0.08116048475945647
-0.07081650140776105,0.37850410086913944,0.06855184233076264
-0.06842942832660057,0.3788101358795446,0.06071734606438976
-0.06781735830579018,0.3808911739502999,0.057963030970743054
-0.06426735218508997,0.37985065491492226,0.04835353164402008
-0.06218631411433468,0.3782592728608153,0.03911127432978333
-0.062063900110172605,0.37893254988370667,0.03372505814665198
-0.059493206022769,0.38095238095238093,0.02252417676582201
-0.05704492593952748,0.3807075529440568,0.023197453788713428
-0.05416819684171869,0.38156445097319136,0.01744399559309585
-0.05478026686252907,0.38095238095238093,0.017199167584771698
-0.054841473864610114,0.38027910392948955,0.010833639368343738
-0.051964744766801324,0.38168686497735343,0.008936222303831558
-0.04896560166483046,0.38266617701065003,0.003672420124862284
-0.04461990451707675,0.3815032439711103,0.002509487085322561
-0.04443628351083364,0.37997306891908433,-0.0037336271269433224
-0.0400293793609989,0.3808911739502999,-0.0046517321581588935
-0.03782592728608153,0.3832782470314604,-0.009609499326722977
-0.035622475211164156,0.38082996694821886,-0.013404333455747338
-0.0328069531154364,0.3829110050189742,-0.016587097563961317
-0.026441424899008446,0.3838903170522708,-0.021789692740849555
-0.02405435181784796,0.3840739380585139,-0.026074182886522218
-0.02062675970130983,0.38866446321459175,-0.02913453299057412
-0.02056555269922879,0.3834006610356225,-0.03262333210919329
-0.014812094503611213,0.3838291100501897,-0.0328069531154364
-0.013710368466152529,0.384257559064757,-0.035622475211164156
-0.010405190353776472,0.3884196352062676,-0.04125351940261966
-0.003672420124862284,0.3856653201126209,-0.04474231852123883
0.0004284490145672665,0.38413514506059493,-0.045966458562859594
0.003550006120700208,0.387501530175052,-0.0508018117272616
0.005202595176888236,0.38401273105643285,-0.04933284367731668
0.008752601297588444,0.3846860080793243,-0.05104663973558575
0.011078467376667891,0.3853592851022157,-0.05410698983963765
0.010894846370424777,0.3852368710980536,-0.05624923491247399
0.017688823601420003,0.3865834251438365,-0.05777940996449994
0.01995348267841841,0.387501530175052,-0.06077855306647081
0.02631901089484637,0.387501530175052,-0.06316562614763128
0.029073325988493083,0.38897049822499696,-0.06390011017260375
0.029930224017627616,0.3864610111396744,-0.0649406292079814
0.03672420124862284,0.38823601420002446,-0.06524666421838658
0.03947851634226956,0.3871342881625658,-0.07032684539111274
0.044313869506671565,0.38958256824580734,-0.06842942832660057
0.047619047619047616,0.3901946382666177,-0.07179581344105766
0.0508018117272616,0.38670583914799855,-0.07014322438486963
0.05429061084588077,0.3893377402374832,-0.07608030358673032
0.05539233688333946,0.38823601420002446,-0.07375443750765087
0.05863630799363447,0.3888480842208349,-0.0744277145305423
0.07020443138695066,0.3887256702166728,-0.0765087526012976
0.07253029746603011,0.3889092912229159,-0.07595788958256824
0.07871220467621495,0.3903782592728608,-0.07681478761170278
0.0839147998531032,0.3921532623332109,-0.07803892765332354
0.08734239196964133,0.3921532623332109,-0.07761047863875628
0.08985187905496389,0.3897661892520504,-0.07742685763251315
0.09633982127555392,0.39007222426245564,-0.07767168564083732
0.10392948953360265,0.39301016036234543,-0.07534581956175787
0.10833639368343738,0.392275676337373,-0.07601909658464928
0.11653813196229648,0.39423430040396623,-0.07656995960337863
0.12204676214958991,0.3940506793977231,-0.0765087526012976
0.12345452319745379,0.39423430040396623,-0.07246909046394907
0.13043212143469213,0.39374464438731793,-0.07344840249724569
0.13410454155955442,0.39362223038315586,-0.07246909046394907
0.14236748684049455,0.3934998163789938,-0.06885787734116783
0.14640714897784307,0.3945403354143714,-0.06628718325376423
0.15050801811727263,0.392275676337373,-0.06536907822254866
0.15962786142734728,0.39704982249969395,-0.061023381074794956
0.1659321826416942,0.39429550740604724,-0.057350960949932674
0.1699106377769617,0.3976006855184233,-0.05453543885420492
0.1757253029746603,0.3949075774268576,-0.05349491981882727
0.1759089239809034,0.39607051046639735,-0.049944913698127064
0.180071000122414,0.39521361243726283,-0.045966458562859594
0.1834373852368711,0.3944791284122904,-0.04321214346921288
0.18515118129514016,0.3949687844289387,-0.044130248500428446
0.18882360142000246,0.3940506793977231,-0.03800954829232464
0.19041498347410943,0.39735585751009916,-0.03494919818827274
0.19341412657608031,0.3966825804872077,-0.032562125107112254
0.1980658587342392,0.3967437874892888,-0.02729832292814298
0.20033051781123762,0.3949075774268576,-0.027053494919818826
0.20075896682580488,0.3945403354143714,-0.023931937813685886
0.2055943199902069,0.3950299914310197,-0.018178479618068306
0.2072469090463949,0.39521361243726283,-0.015852613538988862
0.21085812216917615,0.39368343738523687,-0.011629330395397234
0.21422450728363324,0.39380585138939894,-0.006793977230995226
0.21679520137103683,0.3932549883706696,-0.005937079201860693
0.21612192434814542,0.3927653323540213,0.0007344840249724568
0.2205900355000612,0.39386705839148,0.0011629330395397234
0.2205900355000612,0.3958256824580732,0.004712939160239932
0.22273228057289754,0.39270412535194027,0.00887501530175052
0.22346676459787,0.3939894723956421,0.028277634961439587
0.22395642061451831,0.3917860203207247,0.017199167584771698
0.22548659566654425,0.3927653323540213,0.018300893622230384
0.22769004774146162,0.38958256824580734,0.026196596890684293
0.22842453176643407,0.3917860203207247,0.030970743053005265
0.22756763373729955,0.390684294283266,0.030909536050924225
0.22762884073938058,0.38964377524788835,0.03225609009670706
0.22977108581221692,0.3897661892520504,0.029807810013465542
0.22762884073938058,0.3887868772187538,0.0331129881258416
0.22854694577059614,0.3912351573019954,0.03139919206757253
0.2284857387685151,0.3903170522707798,0.03225609009670706
0.23068919084343248,0.392275676337373,0.030236259028032807
0.22756763373729955,0.3911739502999143,0.03348023013832783
0.2278124617456237,0.3926429183498592,0.03048108703635696
0.2316685028767291,0.3901946382666177,0.03139919206757253
0.22903660178724447,0.3921532623332109,0.032562125107112254
0.22946505080181173,0.39221446933529197,0.030236259028032807
0.22824091076019096,0.39270412535194027,0.032317297098788104
0.22817970375810992,0.39184722732280575,0.033419023136246784
0.22946505080181173,0.39099032929367117,0.03237850410086914
0.22842453176643407,0.39154119231240053,0.03005263802178969
0.2305667768392704,0.39001101726037457,0.02913453299057412
0.23062798384135144,0.39331619537275064,0.030603501040519034
0.22793487574978577,0.39203084832904883,0.03035867303219488
0.22640470069775984,0.39184722732280575,0.035438854204921044
0.22885298078100136,0.3917860203207247,0.030725915044681112
0.2294038437997307,0.39172481331864367,0.03164402007589668
0.23013832782470314,0.39331619537275064,0.03133798506549149
0.22983229281429796,0.3919696413269678,0.03323540213000367
0.2279960827518668,0.39062308728118494,0.031154364059248377
0.22677194271024606,0.390745501285347,0.031888848084220836
0.23068919084343248,0.38915411923124005,0.03286816011751744
0.2289141877830824,0.3921532623332109,0.03421471416330028
0.22811849675602888,0.39239809034153506,0.032562125107112254
0.22915901579140655,0.3930713673644265,0.03268453911127433
0.22805728975394784,0.3919696413269678,0.03323540213000367
0.22640470069775984,0.390745501285347,0.0318276410821398
0.22775125474354266,0.3901946382666177,0.03078712204676215
0.22915901579140655,0.39013343126453665,0.030848329048843187
0.23258660790794466,0.3914799853103195,0.03390867915289509
0.22689435671440814,0.3932549883706696,0.03195005508630187
0.22707797772065125,0.39319378136858857,0.03513281919451585
0.22860815277267718,0.3925817113477782,0.030542294038437997
0.2305667768392704,0.3924592973436161,0.033357816134165746
0.22952625780389277,0.39203084832904883,0.03305178112376056
0.2263434936956788,0.39062308728118494,0.03470437017994859
0.2275064267352185,0.3916636063165626,0.03048108703635696
0.22860815277267718,0.39154119231240053,0.030603501040519034
0.22811849675602888,0.3929489533602644,0.03048108703635696
0.22811849675602888,0.3925817113477782,0.03005263802178969
0.22866935977475822,0.39105153629575223,0.03133798506549149
0.22946505080181173,0.3917860203207247,0.03237850410086914
0.22928142979556862,0.3903782592728608,0.033357816134165746
0.22836332476435303,0.39154119231240053,0.03305178112376056
0.22836332476435303,0.39203084832904883,0.03133798506549149
0.22603745868527358,0.39301016036234543,0.03329660913208471
0.22793487574978577,0.3901946382666177,0.03305178112376056
0.22995470681846003,0.3908067082874281,0.03078712204676215
0.2278124617456237,0.3898886032562125,0.02950177500306035
0.22946505080181173,0.3914799853103195,0.0318276410821398
0.23013832782470314,0.39252050434569713,0.031215571061329415
0.22744521973313747,0.39105153629575223,0.03262333210919329
0.22609866568735462,0.3921532623332109,0.034031093157057164
0.23105643285591873,0.39233688333945405,0.03250091810503122
0.23142367486840495,0.39092912229159016,0.033357816134165746
0.2294038437997307,0.39221446933529197,0.03372505814665198
0.22842453176643407,0.3916636063165626,0.031276778063410456
0.228302117762272,0.3916636063165626,0.03348023013832783
0.228302117762272,0.3903782592728608,0.03348023013832783
0.2289141877830824,0.3911739502999143,0.03201126208838291
0.2294038437997307,0.39099032929367117,0.032562125107112254
0.2284857387685151,0.3911739502999143,0.03250091810503122
0.2278124617456237,0.3911739502999143,0.03421471416330028
0.22664952870608399,0.3902558452686987,0.033419023136246784
0.2294038437997307,0.39001101726037457,0.031521606071734605
0.22977108581221692,0.3912963643040764,0.030970743053005265
0.22885298078100136,0.3911127432978333,0.03390867915289509
0.22897539478516343,0.39050067327702287,0.0318276410821398
0.2289141877830824,0.3926429183498592,0.0318276410821398
0.22922022279348758,0.3893989472395642,0.03268453911127433
0.22860815277267718,0.39043946627494186,0.032929367119598485
0.2270167707185702,0.39172481331864367,0.031521606071734605
0.22677194271024606,0.39239809034153506,0.03299057412167952
0.22854694577059614,0.39154119231240053,0.030848329048843187
0.2308728118496756,0.3886032562125107,0.03286816011751744
0.22922022279348758,0.3893377402374832,0.03250091810503122
0.22860815277267718,0.3917860203207247,0.031521606071734605
0.22964867180805484,0.39141877830823846,0.032562125107112254
0.229893499816379,0.3911127432978333,0.03268453911127433
0.228302117762272,0.3930713673644265,0.03109315705716734
0.22793487574978577,0.3903782592728608,0.032317297098788104
0.22946505080181173,0.3898273962541315,0.03305178112376056
0.22964867180805484,0.3911739502999143,0.031521606071734605
0.22866935977475822,0.39172481331864367,0.03219488309462602
0.22879177377892032,0.39184722732280575,0.030113845023870732
0.22548659566654425,0.39233688333945405,0.03207246909046395
0.22922022279348758,0.3933774023748317,0.03048108703635696
0.2289141877830824,0.3924592973436161,0.031521606071734605
0.22805728975394784,0.3911739502999143,0.031215571061329415
0.23062798384135144,0.3929489533602644,0.031521606071734605
0.22860815277267718,0.3898273962541315,0.0318276410821398
0.23124005386216184,0.39270412535194027,0.031888848084220836
0.22964867180805484,0.38909291222915904,0.03250091810503122
0.22860815277267718,0.392275676337373,0.03305178112376056
0.23075039784551352,0.39056188027910393,0.0328069531154364
0.2278124617456237,0.39135757130615745,0.03207246909046395
0.22866935977475822,0.39056188027910393,0.030542294038437997
0.22658832170400295,0.38897049822499696,0.02950177500306035
0.2278124617456237,0.39184722732280575,0.028706083976006855
0.23142367486840495,0.3908679152895091,0.03225609009670706
0.23111763985799977,0.39184722732280575,0.032929367119598485
0.22885298078100136,0.3924592973436161,0.03366385114457094
0.22805728975394784,0.3912963643040764,0.032317297098788104
0.22873056677683928,0.3924592973436161,0.033419023136246784
0.22713918472273228,0.3898273962541315,0.03348023013832783
0.22995470681846003,0.39062308728118494,0.030603501040519034
0.22842453176643407,0.3908067082874281,0.029685396009303464
0.2279960827518668,0.39301016036234543,0.03201126208838291
0.22854694577059614,0.3893377402374832,0.0292569469947362
0.22866935977475822,0.39184722732280575,0.031705227077977724
